batch_size,learning_rate,optimizer,lag_days,sequence_length,d_model,num_heads,ff_dim,num_layers,dropout_rate,month_embed_dim,dow_embed_dim,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
16,0.00028908312859402127,adam,3,28,128,4,64,1,0.2998586755089327,8,4,2.942202000983287,1.7527437056165267,-0.3040671400903809,2.926447639871131,0.7388727552410845,0.30600387346675273,4.0711674937178355,2.431547619047619,0.8184523809523809,3.9880497065631144,0.6172480406090375,0.2976190476190476,models/regional_transformer/trial_051.h5
16,0.00012523831766101122,rmsprop,2,26,128,4,128,1,0.2793096093101646,4,2,2.8224979796911858,1.7963917525773196,-0.44587628865979384,2.787057441204216,0.7593260653019103,0.22809278350515463,3.7864598382273744,2.4023668639053253,0.01775147928994083,3.7864182272289852,0.6680811156070864,0.21005917159763313,models/regional_transformer/trial_052.h5
32,0.0001853528012521916,rmsprop,2,11,128,2,64,1,0.20932301017036775,4,4,3.094450227106722,1.9023611997447352,-0.5149968091895342,3.051294888168864,0.70854218728048,0.23356732610082961,3.947961786325819,2.538243626062323,0.08498583569405099,3.947046956145865,0.6283042866017334,0.22096317280453256,models/regional_transformer/trial_053.h5
32,0.000273618429773813,adam,2,26,128,4,64,1,0.21547301758582615,8,2,3.048047372254105,1.8588917525773196,-0.5264175257731959,3.002245388382499,0.7193240484946817,0.28801546391752575,3.979236048116173,2.5857988165680474,-0.07692307692307693,3.9784924741494616,0.6334234689907401,0.22189349112426035,models/regional_transformer/trial_054.h5
32,0.0002690310322656716,adam,3,28,128,2,64,2,0.2702698772865605,8,4,3.1213875181935786,2.0322788896061974,-0.723047127178825,3.036488579035514,0.7060979657020247,0.17947062621045837,4.038873605350878,2.6458333333333335,-0.026785714285714284,4.038784783262188,0.6232961951118934,0.18452380952380953,models/regional_transformer/trial_055.h5
32,0.00013148185516901774,rmsprop,3,17,64,2,64,1,0.27544358791249857,4,2,3.0980763262187265,1.7865384615384616,-0.16346153846153846,3.0937610199433165,0.7089164007795368,0.31987179487179485,4.144716438019013,2.6080691642651295,0.48703170028818443,4.1160022442291515,0.5946064650766076,0.2478386167146974,models/regional_transformer/trial_056.h5
16,0.00016903457109617237,adam,2,28,128,4,64,1,0.2395263396087629,4,2,3.1923295165028756,1.9212903225806452,-0.49806451612903224,3.1532363501184997,0.6924208519612507,0.2709677419354839,4.091585441924857,2.6458333333333335,-0.050595238095238096,4.09127260769232,0.6133992150163109,0.22916666666666666,models/regional_transformer/trial_057.h5
32,0.00013513896037516848,rmsprop,3,29,64,4,64,2,0.28617643620225885,4,4,3.8914535655347575,2.6149870801033592,-0.4444444444444444,3.8659901692212886,0.543390940289963,0.1925064599483204,5.005370250369455,3.334328358208955,0.8029850746268656,4.940541095184825,0.4221543053758986,0.16417910447761194,models/regional_transformer/trial_058.h5
32,0.0002664051826143414,rmsprop,1,20,64,2,128,2,0.2523962543000632,8,4,2.806914398642846,1.8159076330981399,-0.5471456061577935,2.7530710355838535,0.7611604546448383,0.19114817190506736,3.4958447094455067,2.255813953488372,0.01744186046511628,3.4958011977315953,0.713652499998515,0.2063953488372093,models/regional_transformer/trial_059.h5
16,0.00014725376978934487,adam,2,13,64,2,64,1,0.29512921405795817,8,4,3.0606228354005136,1.8236421725239618,-0.2568690095846645,3.049824659302576,0.7151534977112857,0.28498402555910546,3.924501165971212,2.5014245014245016,0.2792022792022792,3.9145568700681372,0.6340053212275472,0.2336182336182336,models/regional_transformer/trial_060.h5
32,0.0002728493749662832,rmsprop,1,21,64,4,128,2,0.2796329679151428,4,4,2.8261569364642565,1.8151476251604621,-0.47753530166880614,2.785520250363496,0.7579780266003877,0.18998716302952504,3.5501406369711686,2.3002915451895043,0.026239067055393587,3.55004366925734,0.7055241442998004,0.19825072886297376,models/regional_transformer/trial_061.h5
16,0.00018994674073018127,adam,2,26,128,2,64,2,0.21035018772703917,8,2,2.823981433016269,1.7429123711340206,-0.4117268041237113,2.7938060370732063,0.7590730111809887,0.27899484536082475,3.841150591921968,2.4289940828402368,0.1390532544378698,3.8386328376458096,0.6584235500479859,0.24260355029585798,models/regional_transformer/trial_062.h5
16,0.0002578453863127329,rmsprop,1,17,64,4,128,2,0.27237336550024616,4,4,2.7868127357380335,1.9007682458386683,-0.6613316261203586,2.7072062544927578,0.7642172909981134,0.12291933418693982,3.4566062548622365,2.363112391930836,-0.2132564841498559,3.450021517776488,0.7180403295097493,0.12680115273775217,models/regional_transformer/trial_063.h5
32,0.0002626369567629602,adam,3,28,128,4,64,2,0.23088660700638808,4,4,3.1323300089070765,1.8928340865074242,-0.36927049709489995,3.1104871941024115,0.7040337187078831,0.25952227243382825,3.9821028185046727,2.607142857142857,0.25595238095238093,3.9738685478797184,0.6338117364634497,0.1875,models/regional_transformer/trial_064.h5
32,0.00027527855450854835,adam,3,19,64,2,64,1,0.2721182997805427,4,4,3.1742303202197397,1.797175866495507,-0.0821566110397946,3.17316693810218,0.6946913421386118,0.3722721437740693,4.086031347641994,2.6144927536231886,0.3130434782608696,4.074022085682818,0.608080267811817,0.28695652173913044,models/regional_transformer/trial_065.h5
16,0.00016189357931255792,rmsprop,1,18,128,4,128,2,0.2502906691487579,8,2,2.7738829552783226,1.658552210121717,-0.2453555413196669,2.763010551541078,0.7665492114480563,0.29980781550288277,3.499380622322241,2.2052023121387285,0.24566473988439305,3.4907468506699146,0.7117798708987915,0.2514450867052023,models/regional_transformer/trial_066.h5
16,0.00025262336605833815,rmsprop,2,23,64,4,64,1,0.28167032558555005,8,2,2.8020433517948327,1.5684887459807073,0.16141479099678457,2.797390249962469,0.7623954455206092,0.41286173633440515,3.7168870398308003,2.2434017595307916,0.5190615835777126,3.680465234086035,0.6785650256875697,0.31378299120234604,models/regional_transformer/trial_067.h5
